MSZoning,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,PavedDrive,SalePrice,Years Before Sale,Years Since Remod
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,TA,Gd,931,TA,Y,SBrkr,1283,1283,1,TA,6,Typ,0,2,506,Y,140000,46,28
RL,IR1,Lvl,AllPub,CulDSac,Gtl,RRNn,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,Gd,TA,1660,Ex,Y,SBrkr,1660,1660,2,Gd,8,Typ,1,2,500,Y,290000,0,0
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,1055,Ex,Y,SBrkr,1055,1845,2,Gd,8,Typ,1,2,462,Y,189000,18,18
RL,IR1,Bnk,AllPub,Inside,Mod,Norm,Norm,1Fam,1.5Fin,8,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,559,Gd,Y,SBrkr,1080,1752,2,TA,8,Typ,0,2,492,Y,164000,22,5
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,Hip,CompShg,MetalSd,MetalSd,TA,TA,672,TA,Y,SBrkr,672,672,1,TA,4,Typ,0,1,234,N,113000,68,59
RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,SLvl,4,Gable,CompShg,VinylSd,VinylSd,TA,Gd,648,Ex,Y,SBrkr,960,960,0,TA,3,Typ,0,1,364,Y,145000,41,5
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SFoyer,5,Gable,CompShg,MetalSd,MetalSd,TA,TA,925,TA,Y,SBrkr,999,999,1,TA,6,Typ,0,1,300,Y,134500,44,44
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,TA,TA,894,TA,Y,SBrkr,894,894,1,TA,5,Typ,0,1,384,Y,125000,41,41
RM,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,Duplex,1.5Fin,6,Gable,CompShg,VinylSd,VinylSd,TA,TA,0,TA,Y,SBrkr,1318,1902,2,TA,8,Typ,0,2,539,Y,112000,32,32
FV,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,Gable,CompShg,CemntBd,CmentBd,Gd,TA,1300,Ex,Y,SBrkr,1314,1314,2,Gd,6,Typ,0,2,552,Y,229456,0,0
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,Gable,CompShg,AsbShng,AsbShng,TA,TA,0,Gd,N,SBrkr,672,912,1,TA,3,Typ,0,0,0,N,80500,59,56
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,6,Gable,CompShg,CemntBd,CmentBd,TA,TA,672,TA,Y,SBrkr,672,1218,1,TA,7,Typ,0,0,0,N,91500,35,35
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,912,TA,Y,SBrkr,912,912,1,TA,5,Typ,0,1,288,Y,115000,42,42
RL,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,HdBoard,TA,TA,952,Ex,Y,SBrkr,1211,1211,1,TA,5,Typ,1,1,322,Y,134000,40,40
RL,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,1040,Ex,Y,SBrkr,1168,1846,2,TA,7,Typ,1,1,315,Y,143000,58,57
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,2136,TA,N,FuseA,2136,2136,2,TA,7,Mod,0,2,528,Y,137900,55,55
RL,IR1,Lvl,AllPub,Inside,Gtl,RRAn,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,788,Ex,Y,SBrkr,788,1490,2,Gd,8,Typ,1,2,388,Y,184000,4,3
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,Hip,CompShg,VinylSd,VinylSd,TA,Gd,588,Ex,Y,SBrkr,1138,1138,1,TA,6,Typ,0,1,264,Y,145000,49,49
RL,IR1,Lvl,AllPub,CulDSac,Gtl,Feedr,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,Gd,TA,894,Ex,Y,SBrkr,894,1933,2,Gd,9,Typ,1,3,668,Y,214000,1,1
RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,TA,TA,912,Ex,Y,SBrkr,912,912,1,Gd,5,Typ,0,2,576,Y,147000,43,0
RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,1Story,9,Hip,CompShg,MetalSd,MetalSd,Ex,TA,1702,Ex,Y,SBrkr,1702,1702,1,Ex,7,Typ,1,3,1052,Y,367294,0,0
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,5,Hip,CompShg,BrkFace,HdBoard,TA,TA,1075,Gd,Y,SBrkr,1507,1507,2,TA,7,Maj1,0,1,404,Y,127000,48,48
RL,IR1,Lvl,AllPub,Inside,Gtl,Feedr,RRAe,Duplex,1.5Fin,5,Shed,CompShg,Plywood,Plywood,TA,TA,1361,Ex,Y,SBrkr,1361,2620,2,TA,12,Typ,1,2,600,N,190000,30,30
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,SLvl,5,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,1106,TA,Y,SBrkr,1190,1190,1,TA,6,Typ,0,2,540,Y,132500,44,44
RL,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,Duplex,1Story,4,Gable,CompShg,HdBoard,HdBoard,TA,TA,0,TA,Y,SBrkr,1224,1224,2,TA,6,Typ,0,2,462,Y,101800,45,45
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Hip,CompShg,Plywood,Plywood,TA,TA,1188,Fa,Y,SBrkr,1188,1188,1,TA,6,Typ,0,2,531,Y,142000,51,51
RH,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,Gable,CompShg,MetalSd,MetalSd,TA,TA,940,TA,N,FuseA,1024,1964,1,TA,7,Typ,0,0,0,N,130000,97,58
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,747,Gd,Y,FuseF,892,1784,1,TA,9,Typ,0,1,180,N,138887,92,56
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,7,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,764,Ex,Y,SBrkr,764,1626,2,Gd,6,Typ,0,2,474,Y,175500,7,7
RL,IR2,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,847,Ex,Y,SBrkr,847,1948,2,Gd,8,Typ,1,2,434,Y,195000,2,1
RL,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1141,Ex,Y,SBrkr,1141,1141,1,TA,6,Typ,0,2,484,Y,142500,1,1
RL,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,Gd,TA,1476,Ex,Y,SBrkr,1484,1484,2,Ex,6,Typ,1,2,472,Y,265900,1,1
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,884,Ex,Y,SBrkr,884,1768,2,Gd,8,Typ,0,2,543,Y,224900,5,5
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,Hip,CompShg,VinylSd,VinylSd,Gd,TA,1689,Ex,Y,SBrkr,1689,1689,2,Gd,7,Typ,0,3,954,Y,248328,0,0
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SFoyer,7,Gable,CompShg,Plywood,Plywood,TA,TA,1053,TA,Y,SBrkr,1173,1173,2,Gd,6,Typ,2,2,528,Y,170000,36,36
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,10,Gable,CompShg,VinylSd,VinylSd,Ex,TA,2076,Ex,Y,SBrkr,2076,2076,2,Ex,7,Typ,1,3,850,Y,465000,0,0
RL,IR1,HLS,AllPub,Corner,Mod,Norm,Norm,1Fam,2Story,8,Gable,CompShg,BrkFace,Stucco,TA,TA,792,Fa,Y,SBrkr,792,1517,1,Gd,7,Typ,2,2,400,Y,230000,77,56
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,Hip,CompShg,VinylSd,VinylSd,TA,TA,585,Ex,Y,SBrkr,1140,1868,3,TA,7,Typ,1,2,477,Y,178000,23,4
FV,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,756,Ex,Y,SBrkr,756,1553,2,Gd,6,Typ,0,2,615,Y,186500,1,0
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,HdBoard,TA,TA,1012,TA,Y,SBrkr,1034,1034,1,TA,6,Typ,0,3,888,Y,169900,34,34
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2.5Unf,6,Gable,CompShg,AsbShng,AsbShng,TA,TA,735,Fa,N,SBrkr,1134,2058,1,TA,8,Typ,1,2,396,P,129500,91,58
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,TA,TA,876,TA,Y,SBrkr,988,988,1,TA,6,Typ,0,1,276,Y,119000,57,57
RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,7,Hip,CompShg,BrkFace,BrkFace,Gd,TA,2110,Ex,Y,SBrkr,2110,2110,2,Ex,8,Typ,2,2,522,Y,244000,42,42
RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,Wd Shng,Gd,TA,1405,Ex,Y,SBrkr,1405,1405,2,Gd,6,Typ,1,2,478,Y,171750,3,3
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,TA,TA,864,TA,Y,SBrkr,874,874,1,TA,5,Typ,0,1,288,Y,130000,41,41
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,1192,TA,Y,SBrkr,1516,2167,2,Gd,9,Typ,2,2,518,Y,294000,33,4
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,746,Ex,Y,SBrkr,760,1656,2,Gd,7,Typ,1,2,397,Y,165400,5,4
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,884,TA,Y,FuseA,959,1367,1,TA,6,Typ,1,1,560,Y,127500,76,57
RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,8,Hip,CompShg,HdBoard,HdBoard,Gd,TA,1986,Ex,Y,SBrkr,1987,1987,2,Gd,7,Typ,1,2,691,Y,301500,14,14
RL,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,864,Ex,Y,SBrkr,864,864,1,TA,4,Typ,0,0,0,Y,99900,87,59
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,856,Ex,Y,SBrkr,1166,1166,2,Gd,5,Typ,0,2,400,Y,190000,3,3
RL,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,TA,TA,1054,Gd,Y,SBrkr,1054,1054,1,TA,6,Typ,0,2,460,Y,151000,39,39
RL,IR3,Lvl,AllPub,CulDSac,Gtl,RRAn,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,TA,TA,841,Ex,Y,SBrkr,892,1675,2,TA,7,Typ,1,2,502,Y,181000,10,10
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,MetalSd,TA,TA,1050,Gd,Y,SBrkr,1050,1050,1,TA,5,Typ,0,1,338,Y,128900,53,53
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,1104,Ex,Y,FuseA,1104,1788,1,TA,8,Min2,2,1,304,Y,161500,52,20
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,TA,TA,764,Ex,Y,FuseA,1060,1824,1,TA,8,Typ,1,2,520,N,180500,88,57
RH,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,6,Gable,CompShg,MetalSd,MetalSd,Gd,TA,1405,Ex,Y,SBrkr,1337,1337,2,Gd,5,Typ,0,2,511,Y,181000,10,9
FV,Reg,Lvl,AllPub,FR3,Gtl,Norm,Norm,TwnhsE,2Story,7,Hip,CompShg,MetalSd,MetalSd,Gd,TA,691,Ex,Y,SBrkr,713,1452,2,Gd,6,Typ,0,2,506,Y,183900,7,7
RM,IR1,Bnk,AllPub,Inside,Gtl,Feedr,Norm,2fmCon,2.5Unf,7,Hip,CompShg,Wd Sdng,Wd Sdng,Fa,TA,925,TA,N,FuseF,964,1889,1,TA,9,Typ,1,1,308,N,122000,97,57
RL,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,Hip,CompShg,Stucco,CmentBd,Ex,TA,2002,Ex,Y,SBrkr,2018,2018,2,Ex,10,Typ,1,3,746,Y,378500,2,1
RL,IR1,Lvl,AllPub,Inside,Mod,Norm,Norm,1Fam,1.5Fin,8,Gable,CompShg,Stucco,Stucco,TA,Gd,728,Ex,Y,SBrkr,1968,3447,3,Gd,11,Typ,2,3,1014,Y,381000,73,11
RL,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,TA,TA,874,TA,Y,FuseA,874,1524,1,TA,7,Typ,0,1,315,Y,144000,49,49
RL,Reg,Low,AllPub,Inside,Sev,Norm,Norm,1Fam,1Story,7,Shed,WdShake,Plywood,Plywood,Gd,TA,1332,TA,Y,SBrkr,1332,1524,0,Gd,4,Typ,1,2,586,Y,260000,31,31
RL,IR1,Lvl,AllPub,Inside,Gtl,PosN,Norm,1Fam,1Story,6,Hip,CompShg,BrkFace,BrkFace,TA,TA,1489,Gd,Y,SBrkr,1489,1489,2,Gd,7,Typ,1,2,462,Y,185750,41,41
RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,Plywood,TA,TA,935,TA,Y,SBrkr,935,935,1,TA,5,Typ,0,1,288,Y,137000,41,41
RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,Plywood,Plywood,TA,TA,1019,Gd,Y,SBrkr,1357,1357,1,Ex,5,Typ,1,1,312,Y,177000,49,2
RL,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1.5Fin,5,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,661,Ex,Y,SBrkr,661,1250,2,TA,8,Typ,1,2,552,Y,139000,97,4
RL,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,Duplex,2Story,5,Gable,Roll,AsbShng,AsbShng,TA,TA,928,Gd,Y,FuseA,928,1920,2,TA,10,Typ,0,2,400,Y,137000,59,57
RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,Plywood,TA,TA,723,TA,Y,SBrkr,735,1395,1,TA,6,Typ,1,2,497,Y,162000,37,37
RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,SLvl,6,Gable,CompShg,HdBoard,HdBoard,TA,TA,1680,Fa,Y,SBrkr,1724,1724,1,TA,7,Typ,1,2,480,Y,197900,42,33
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1128,Ex,Y,SBrkr,1128,2031,2,Gd,7,Typ,1,2,577,Y,237000,6,6
C (all),Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,4,Gable,CompShg,MetalSd,MetalSd,TA,Gd,698,TA,Y,FuseA,698,1128,1,TA,6,Typ,0,2,528,Y,68400,90,60
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1573,Ex,Y,SBrkr,1573,1573,2,Gd,6,Typ,0,2,544,Y,227000,7,7
RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,7,Hip,CompShg,HdBoard,HdBoard,TA,TA,1309,TA,Y,SBrkr,1339,1339,2,TA,6,Typ,1,2,484,Y,180000,16,16
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,TA,TA,1040,TA,Y,SBrkr,1040,1040,2,Gd,5,Typ,0,2,484,Y,150500,32,1
RL,Reg,Low,AllPub,Corner,Gtl,Norm,Norm,Duplex,2Story,6,Mansard,CompShg,MetalSd,Wd Shng,TA,TA,912,TA,Y,SBrkr,912,1824,2,TA,8,Typ,0,0,0,Y,139000,39,39
RL,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,Wd Shng,TA,TA,804,Ex,Y,SBrkr,1699,2447,2,Gd,10,Min2,1,1,336,Y,169000,91,20
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,TA,Fa,780,Ex,Y,FuseF,825,1412,1,TA,6,Typ,1,1,280,Y,132500,70,59
RL,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,6,Hip,CompShg,HdBoard,HdBoard,TA,TA,1328,TA,Y,SBrkr,1328,1328,1,TA,6,Typ,2,2,528,Y,143000,47,47
RL,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,1624,Fa,Y,SBrkr,1582,1582,2,TA,7,Typ,0,2,390,N,190000,42,42
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,Gable,CompShg,CemntBd,CmentBd,Gd,TA,1501,Ex,Y,SBrkr,1659,1659,2,Ex,5,Typ,1,2,499,Y,278000,9,9
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1085,Ex,Y,SBrkr,1120,1970,2,Ex,8,Typ,1,3,753,Y,281000,0,0
RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,SLvl,5,Hip,CompShg,Wd Sdng,HdBoard,TA,TA,1152,TA,Y,SBrkr,1152,1152,1,TA,6,Typ,1,2,484,Y,180500,46,46
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Twnhs,2Story,5,Gable,CompShg,CemntBd,CmentBd,TA,TA,630,TA,Y,SBrkr,630,1302,2,TA,6,Typ,0,1,264,Y,119500,37,37
RM,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,994,TA,N,SBrkr,1378,2372,2,TA,11,Min2,0,1,432,Y,107500,117,44
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,7,Gable,CompShg,HdBoard,HdBoard,TA,TA,832,TA,Y,SBrkr,832,1664,2,TA,8,Typ,1,2,528,Y,162900,30,30
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Hip,CompShg,WdShing,Plywood,TA,TA,864,TA,Y,SBrkr,864,864,1,TA,5,Typ,0,2,572,N,115000,51,16
RL,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,1Story,5,Hip,CompShg,HdBoard,HdBoard,TA,TA,1052,Gd,Y,SBrkr,1052,1052,1,TA,5,Typ,0,1,288,Y,138500,38,38
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Hip,CompShg,MetalSd,MetalSd,TA,Gd,1120,Gd,Y,SBrkr,1128,1128,2,TA,6,Typ,0,2,525,Y,155000,45,45
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,SFoyer,6,Gable,CompShg,VinylSd,VinylSd,TA,TA,547,Gd,Y,SBrkr,1072,1072,2,TA,5,Typ,0,2,525,Y,140000,1,0
RL,IR3,Bnk,AllPub,Corner,Gtl,Feedr,Norm,1Fam,2Story,10,Hip,ClyTile,Stucco,Stucco,Ex,TA,6110,Ex,Y,SBrkr,4692,5642,2,Ex,12,Typ,3,2,1418,Y,160000,0,0
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Hip,CompShg,BrkFace,BrkFace,TA,TA,1246,Ex,Y,SBrkr,1246,1246,1,Gd,6,Typ,0,1,305,Y,154000,51,16
RL,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,978,Ex,Y,SBrkr,1005,1983,2,Gd,9,Typ,1,2,490,Y,225000,10,10
RL,IR1,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,771,Fa,Y,SBrkr,753,1494,1,Gd,7,Typ,2,1,213,P,177500,67,59
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,Hip,CompShg,VinylSd,VinylSd,Gd,TA,1165,Ex,Y,SBrkr,1203,2526,2,Gd,8,Typ,1,3,844,Y,290000,12,12
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1616,Ex,Y,SBrkr,1616,1616,2,Gd,7,Typ,0,3,834,Y,232000,1,1
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,976,Ex,Y,SBrkr,976,1708,2,Gd,7,Maj1,0,2,380,Y,130000,2,2
RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,Gd,TA,1652,Ex,Y,SBrkr,1652,1652,2,Ex,6,Typ,2,2,840,Y,325000,3,2
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1368,Ex,Y,SBrkr,1368,1368,2,Gd,6,Typ,1,2,474,Y,202500,1,0
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,VinylSd,VinylSd,TA,Gd,990,Ex,Y,SBrkr,990,990,1,TA,5,Typ,0,2,480,Y,138000,15,14
RM,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,TA,TA,924,Ex,Y,SBrkr,1122,1122,1,Gd,6,Typ,0,2,528,Y,147000,60,3
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,TA,TA,1278,Gd,Y,SBrkr,1294,1294,2,Gd,6,Typ,0,2,496,Y,179200,17,17
RL,Reg,Lvl,AllPub,Inside,Gtl,PosA,Norm,1Fam,1Story,7,Gable,CompShg,BrkFace,HdBoard,Gd,Gd,1902,TA,Y,SBrkr,1902,1902,2,Ex,7,Typ,2,2,567,Y,335000,51,8
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1274,Ex,Y,SBrkr,1274,1274,2,Gd,6,Typ,0,2,508,Y,203000,2,0
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,TA,1453,Ex,Y,SBrkr,1453,2810,2,Gd,9,Typ,1,2,750,Y,302000,17,17
RL,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,9,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1393,Ex,Y,SBrkr,1422,2599,2,Gd,10,Typ,1,3,779,Y,333168,11,11
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,948,Ex,Y,SBrkr,948,948,1,TA,5,Typ,1,1,280,Y,119000,53,53
RL,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,TA,TA,952,TA,Y,SBrkr,1092,2112,2,TA,9,Typ,2,2,576,Y,206900,39,39
RL,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1622,Ex,Y,SBrkr,1630,1630,2,Ex,8,Typ,1,3,860,Y,295493,1,1
FV,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,TA,1352,Ex,Y,SBrkr,1352,1352,2,Gd,5,Typ,1,2,466,Y,208900,1,0
RL,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,1Story,8,Hip,CompShg,VinylSd,VinylSd,Gd,TA,1753,Ex,Y,SBrkr,1787,1787,2,Gd,7,Typ,1,3,748,Y,275000,5,4
RL,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,4,Hip,CompShg,Wd Sdng,Wd Sdng,TA,TA,864,Ex,Y,SBrkr,948,948,1,TA,5,Typ,0,1,248,Y,111000,53,53
